id_murid,id_tutor,topik_match,gaya_match,metode_match,time_overlap,murid_flexible,tutor_flexible,feedback_score,label,average_rating_tutor,total_jam_ngajar_tutor,pernah_gagal
M0435,T0194,true,true,true,false,true,false,5,1,4.09,309,false
M0691,T0196,true,true,true,false,true,false,5,1,3.54,31,false
M0163,T0198,true,true,true,false,false,true,5,1,4.63,99,false
M0403,T0198,true,true,true,false,false,true,5,1,4.63,99,true
M0663,T0198,true,true,true,false,false,true,5,1,4.63,99,false
M0909,T0200,true,true,true,false,true,false,5,1,4.92,375,false
M0090,T0200,true,true,true,false,true,false,5,1,4.92,375,false
M0510,T0203,true,true,true,false,true,false,5,1,3.98,67,false
M0493,T0205,true,true,true,false,false,true,5,1,3.51,153,false
M0544,T0205,true,true,true,false,false,true,5,1,3.51,153,false
M0025,T0208,true,true,true,false,false,true,5,1,3.85,145,false
M0025,T0208,true,true,true,false,false,true,5,1,3.85,145,false
M0824,T0212,true,true,true,false,true,false,5,1,3.51,141,false
M0153,T0212,true,true,true,false,true,false,5,1,3.51,141,false
M0108,T0214,true,true,true,false,false,true,5,1,4.88,257,false
M0879,T0217,true,true,true,false,true,false,5,1,4.36,85,false
M0556,T0217,true,true,true,false,true,false,5,1,4.36,85,false
M0117,T0217,true,true,true,false,true,false,5,1,4.36,85,false
M0676,T0220,true,true,true,false,true,true,5,1,3.54,94,false
M0676,T0220,true,true,true,false,true,true,5,1,3.54,94,false
M0009,T0220,true,true,true,false,false,true,5,1,3.54,94,false
M0705,T0220,true,true,true,false,false,true,5,1,3.54,94,false
M0009,T0220,true,true,true,false,false,true,5,1,3.54,94,false
M0134,T0220,true,true,true,false,false,true,5,1,3.54,94,false
M0586,T0221,true,true,true,false,false,true,5,1,4.99,264,false
M0600,T0222,true,true,true,false,false,true,5,1,4.72,298,false
M0929,T0222,true,true,true,false,false,true,5,1,4.72,298,false
M0435,T0225,true,true,true,false,true,true,5,1,3.93,229,false
M0435,T0225,true,true,true,false,true,true,5,1,3.93,229,false
M0506,T0226,true,true,true,false,true,true,5,1,3.05,339,false
M0334,T0226,true,true,true,false,false,true,5,1,3.05,339,false
M0396,T0226,true,true,true,false,false,true,5,1,3.05,339,false
M0894,T0226,true,true,true,false,false,true,5,1,3.05,339,false
M0202,T0231,true,true,true,false,false,true,5,1,4.03,112,false
M0646,T0231,true,true,true,false,true,true,5,1,4.03,112,false
M0027,T0231,true,true,true,false,false,true,5,1,4.03,112,false
M0357,T0233,true,true,true,false,true,false,5,1,4.77,256,false
M0082,T0233,true,true,true,false,true,false,5,1,4.77,256,false
M0858,T0235,true,true,true,false,true,true,5,1,3.55,270,false
M0043,T0235,true,true,true,false,true,true,5,1,3.55,270,false
M0336,T0241,true,true,true,false,true,false,5,1,4.1,75,false
M0928,T0246,true,true,true,false,true,false,5,1,4.21,337,false
M0255,T0248,true,true,true,false,false,true,5,1,4.66,351,false
M0879,T0253,true,true,true,false,true,false,5,1,4.87,145,false
M0879,T0253,true,true,true,false,true,false,5,1,4.87,145,false
M0921,T0256,true,true,true,false,false,true,5,1,4.65,34,false
M0928,T0257,true,true,true,false,true,true,5,1,3.83,20,false
M0660,T0258,true,true,true,false,true,false,5,1,4.23,147,false
M0240,T0260,true,true,true,false,true,false,5,1,4.14,349,false
M0240,T0260,true,true,true,false,true,false,5,1,4.14,349,false
M0318,T0263,true,true,true,false,true,false,5,1,4.04,55,false
M0389,T0265,true,true,true,false,true,false,5,1,4.61,74,false
M0197,T0268,true,true,true,false,true,true,5,1,3.37,36,false
M0016,T0269,true,true,true,false,false,true,5,1,4.43,356,false
M0036,T0269,true,true,true,false,false,true,5,1,4.43,356,false
M0285,T0269,true,true,true,false,false,true,5,1,4.43,356,false
M0437,T0272,true,true,true,false,true,true,5,1,3.91,40,false
M0959,T0273,true,true,true,false,false,true,5,1,3.95,326,false
M0547,T0273,true,true,true,false,false,true,5,1,3.95,326,false
M0484,T0274,true,true,true,false,true,false,5,1,3.44,328,false
M0748,T0275,true,true,true,false,true,false,5,1,3.58,142,false
M0506,T0276,true,true,true,false,true,false,5,1,4.3,152,false
M0730,T0277,true,true,true,false,false,true,5,1,3.35,49,false
M0911,T0277,true,true,true,false,false,true,5,1,3.35,49,false
M0347,T0277,true,true,true,false,false,true,5,1,3.35,49,false
M0308,T0277,true,true,true,false,true,true,5,1,3.35,49,false
M0603,T0277,true,true,true,false,false,true,5,1,3.35,49,false
M0498,T0281,true,true,true,false,true,false,5,1,3.74,201,false
M0081,T0282,true,true,true,false,false,true,5,1,3.49,172,false
M0478,T0283,true,true,true,false,true,false,5,1,3.99,177,false
M0863,T0285,true,true,true,false,false,true,5,1,4.02,267,false
M0056,T0285,true,true,true,false,false,true,5,1,4.02,267,false
M0114,T0288,true,true,true,false,true,true,5,1,3.22,54,false
M0201,T0288,true,true,true,false,false,true,5,1,3.22,54,false
M0503,T0292,true,true,true,false,false,true,5,1,3.82,108,false
M0767,T0292,true,true,true,false,false,true,5,1,3.82,108,false
M0314,T0292,true,true,true,false,true,true,5,1,3.82,108,false
M0809,T0293,true,true,true,false,false,true,5,1,4.61,92,false
M0506,T0295,true,true,true,false,true,false,5,1,3.86,213,false
M0138,T0296,true,true,true,false,true,true,5,1,3.96,26,false
M0138,T0298,true,true,true,false,true,false,5,1,3.79,88,false
M0475,T0299,true,true,true,false,true,false,5,1,3.38,115,false
M0204,T0300,true,true,true,false,true,false,5,1,4.15,34,false
M0296,T0301,true,true,true,false,false,true,5,1,3.76,146,false
M0522,T0301,true,true,true,false,false,true,5,1,3.76,146,false
M0715,T0301,true,true,true,false,false,true,5,1,3.76,146,false
M0640,T0301,true,true,true,false,false,true,5,1,3.76,146,false
M0270,T0302,true,true,true,false,false,true,5,1,4.29,182,false
M0342,T0303,true,true,true,false,true,false,5,1,4.45,162,true
M0928,T0304,true,true,true,false,true,true,5,1,4.34,252,false
M0994,T0304,true,true,true,false,false,true,5,1,4.34,252,false
M0336,T0305,true,true,true,false,true,false,5,1,3.65,96,false
M0434,T0308,true,true,true,false,true,false,5,1,4.71,277,false
M0996,T0309,true,true,true,false,false,true,5,1,3.66,175,false
M0996,T0309,true,true,true,false,false,true,5,1,3.66,175,false
M0759,T0309,true,true,true,false,true,true,5,1,3.66,175,false
M0634,T0312,true,true,true,false,true,false,5,1,3.34,152,false
M0663,T0318,true,true,true,false,false,true,5,1,3.68,224,false
M0646,T0321,true,true,true,false,true,false,5,1,4.1,239,false
M0528,T0322,true,true,true,false,true,true,5,1,4.85,301,false
M0419,T0322,true,true,true,false,false,true,5,1,4.85,301,false
M0932,T0323,true,true,true,false,true,false,5,1,4.27,380,false
M0737,T0325,true,true,true,false,false,true,5,1,3.28,357,false
M0447,T0325,true,true,true,false,false,true,5,1,3.28,357,false
M0087,T0326,true,true,true,false,false,true,5,1,3.43,126,false
M0168,T0326,true,true,true,false,false,true,5,1,3.43,126,false
M0902,T0328,true,true,true,false,true,false,5,1,4.23,98,false
M0104,T0330,true,true,true,false,false,true,5,1,3.82,22,false
M0805,T0330,true,true,true,false,false,true,5,1,3.82,22,false
M0459,T0330,true,true,true,false,true,true,5,1,3.82,22,false
M0263,T0330,true,true,true,false,true,true,5,1,3.82,22,false
M0537,T0332,true,true,true,false,false,true,5,1,4.12,205,false
M0246,T0332,true,true,true,false,true,true,5,1,4.12,205,false
M0047,T0332,true,true,true,false,false,true,5,1,4.12,205,false
M0246,T0332,true,true,true,false,true,true,5,1,4.12,205,false
M0310,T0332,true,true,true,false,false,true,5,1,4.12,205,false
M0444,T0334,true,true,true,false,false,true,5,1,4.1,106,true
M0763,T0334,true,true,true,false,true,true,5,1,4.1,106,false
M0831,T0336,true,true,true,false,true,false,5,1,3.3,251,false
M0641,T0336,true,true,true,false,true,false,5,1,3.3,251,false
M0634,T0339,true,true,true,false,true,false,5,1,4.3,135,false
M0032,T0343,true,true,true,false,true,true,5,1,3.62,123,false
M0306,T0343,true,true,true,false,false,true,5,1,3.62,123,false
M0941,T0344,true,true,true,false,false,true,5,1,4.63,42,false
M0836,T0344,true,true,true,false,true,true,5,1,4.63,42,false
M0877,T0345,true,true,true,false,true,false,5,1,4.49,366,false
M0498,T0345,true,true,true,false,true,false,5,1,4.49,366,false
M0148,T0345,true,true,true,false,true,false,5,1,4.49,366,false
M0493,T0346,true,true,true,false,false,true,5,1,3.12,244,false
M0026,T0347,true,true,true,false,false,true,5,1,3.85,176,false
M0957,T0347,true,true,true,false,true,true,5,1,3.85,176,false
M0019,T0347,true,true,true,false,true,true,5,1,3.85,176,false
M0995,T0347,true,true,true,false,true,true,5,1,3.85,176,false
M0019,T0347,true,true,true,false,true,true,5,1,3.85,176,false
M0531,T0349,true,true,true,false,true,true,5,1,3.41,145,false
M0531,T0349,true,true,true,false,true,true,5,1,3.41,145,false
M0221,T0349,true,true,true,false,true,true,5,1,3.41,145,false
M0679,T0351,true,true,true,false,false,true,5,1,3.06,20,false
M0351,T0351,true,true,true,false,false,true,5,1,3.06,20,false
M0375,T0351,true,true,true,false,true,true,5,1,3.06,20,false
M0538,T0356,true,true,true,false,true,false,5,1,4.01,170,false
M0834,T0357,true,true,true,false,true,false,5,1,3.04,73,false
M0834,T0357,true,true,true,false,true,false,5,1,3.04,73,false
M0667,T0358,true,true,true,false,true,false,5,1,3.81,347,false
M0205,T0358,true,true,true,false,true,false,5,1,3.81,347,false
M0625,T0359,true,true,true,false,false,true,5,1,4.36,121,false
M0094,T0359,true,true,true,false,false,true,5,1,4.36,121,false
M0925,T0364,true,true,true,false,false,true,5,1,4.49,101,false
M0252,T0364,true,true,true,false,false,true,5,1,4.49,101,false
M0872,T0366,true,true,true,false,false,true,5,1,3.81,175,false
M0740,T0369,true,true,true,false,false,true,5,1,3.4,212,false
M0788,T0369,true,true,true,false,false,true,5,1,3.4,212,false
M0990,T0369,true,true,true,false,true,true,5,1,3.4,212,false
M0952,T0371,true,true,true,false,true,true,5,1,3.08,137,false
M0872,T0372,true,true,true,false,false,true,5,1,4.3,252,false
M0314,T0374,true,true,true,false,true,false,5,1,3.31,115,false
M0649,T0376,true,true,true,false,false,true,5,1,4.1,234,false
M0117,T0379,true,true,true,false,true,false,5,1,4.44,208,false
M0692,T0379,true,true,true,false,true,false,5,1,4.44,208,false
M0328,T0382,true,true,true,false,false,true,5,1,3.7,282,false
M0666,T0383,true,true,true,false,true,false,5,1,3.13,213,false
M0429,T0385,true,true,true,false,true,false,5,1,3.76,356,false
M0562,T0386,true,true,true,false,false,true,5,1,4.08,211,false
M0494,T0386,true,true,true,false,true,true,5,1,4.08,211,false
M0427,T0386,true,true,true,false,false,true,5,1,4.08,211,false
M0640,T0388,true,true,true,false,false,true,5,1,4.62,268,false
M0151,T0388,true,true,true,false,false,true,5,1,4.62,268,false
M0080,T0388,true,true,true,false,true,true,5,1,4.62,268,false
M0522,T0388,true,true,true,false,false,true,5,1,4.62,268,false
M0425,T0389,true,true,true,false,false,true,5,1,4.99,178,false
M0328,T0390,true,true,true,false,false,true,5,1,4.3,95,false
M0709,T0392,true,true,true,false,true,false,5,1,4.45,38,false
M0721,T0395,true,true,true,false,true,false,5,1,3.6,221,false
M0637,T0397,true,true,true,false,false,true,5,1,4.85,252,false
M0248,T0397,true,true,true,false,false,true,5,1,4.85,252,false
M0558,T0399,true,true,true,false,true,false,5,1,4.33,244,false
M0544,T0400,true,true,true,false,false,true,5,1,3.91,58,false
M0961,T0401,true,true,true,false,true,false,5,1,4.2,50,false
M0526,T0401,true,true,true,false,true,false,5,1,4.2,50,false
M0338,T0403,true,true,true,false,false,true,5,1,4.24,138,false
M0655,T0403,true,true,true,false,false,true,5,1,4.24,138,false
M0399,T0403,true,true,true,false,true,true,5,1,4.24,138,false
M0299,T0404,true,true,true,false,true,false,5,1,4.14,328,false
M0808,T0406,true,true,true,false,true,false,5,1,4,379,false
M0224,T0410,true,true,true,false,false,true,5,1,3.53,323,false
M0224,T0410,true,true,true,false,false,true,5,1,3.53,323,false
M0251,T0411,true,true,true,false,false,true,5,1,3.44,61,false
M0373,T0412,true,true,true,false,false,true,5,1,4.1,75,false
M0139,T0413,true,true,true,false,false,true,5,1,3.19,355,false
M0926,T0413,true,true,true,false,true,true,5,1,3.19,355,false
M0720,T0413,true,true,true,false,true,true,5,1,3.19,355,false
M0720,T0413,true,true,true,false,true,true,5,1,3.19,355,false
M0720,T0413,true,true,true,false,true,true,5,1,3.19,355,false
M0755,T0417,true,true,true,false,true,false,5,1,3.92,361,false
M0066,T0418,true,true,true,false,true,false,5,1,4.96,198,false
M0221,T0422,true,true,true,false,true,false,5,1,4.12,63,false
M0870,T0423,true,true,true,false,true,false,5,1,4.73,48,false
M0204,T0423,true,true,true,false,true,false,5,1,4.73,48,false
M0424,T0428,true,true,true,false,false,true,5,1,4.57,245,false
M0107,T0428,true,true,true,false,false,true,5,1,4.57,245,false
M0443,T0428,true,true,true,false,false,true,5,1,4.57,245,false
M0469,T0428,true,true,true,false,true,true,5,1,4.57,245,false
M0014,T0432,true,true,true,false,true,false,5,1,3.53,236,false
M0210,T0433,true,true,true,false,false,true,5,1,4.92,316,false
M0984,T0433,true,true,true,false,false,true,5,1,4.92,316,false
M0440,T0434,true,true,true,false,false,true,5,1,4.07,175,false
M0087,T0434,true,true,true,false,false,true,5,1,4.07,175,false
M0989,T0434,true,true,true,false,true,true,5,1,4.07,175,false
M0236,T0435,true,true,true,false,true,true,5,1,4.16,188,false
M0854,T0435,true,true,true,false,false,true,5,1,4.16,188,false
M0383,T0437,true,true,true,false,false,true,5,1,3.51,235,false
M0732,T0437,true,true,true,false,false,true,5,1,3.51,235,false
M0677,T0443,true,true,true,false,false,true,5,1,3.71,138,false
M0954,T0443,true,true,true,false,false,true,5,1,3.71,138,false
M0564,T0443,true,true,true,false,false,true,5,1,3.71,138,false
M0406,T0443,true,true,true,false,false,true,5,1,3.71,138,false
M0746,T0443,true,true,true,false,false,true,5,1,3.71,138,false
M0837,T0443,true,true,true,false,true,true,5,1,3.71,138,false
M0108,T0447,true,true,true,false,false,true,5,1,3.08,221,false
M0279,T0447,true,true,true,false,false,true,5,1,3.08,221,false
M0136,T0449,true,true,true,false,true,false,5,1,4.14,11,false
M0393,T0450,true,true,true,false,false,true,5,1,3.68,207,false
M0210,T0450,true,true,true,false,false,true,5,1,3.68,207,false
M0321,T0450,true,true,true,false,false,true,5,1,3.68,207,false
M0562,T0451,true,true,true,false,false,true,5,1,3.79,194,false
M0157,T0452,true,true,true,true,true,false,5,1,3.35,148,false
M0658,T0453,true,true,true,false,false,true,5,1,3.96,125,false
M0678,T0455,true,true,true,false,true,false,5,1,4.26,357,false
M0023,T0457,true,true,true,false,false,true,5,1,4.36,137,false
M0948,T0457,true,true,true,false,false,true,5,1,4.36,137,false
M0147,T0458,true,true,true,false,true,false,5,1,4.51,330,false
M0147,T0458,true,true,true,false,true,false,5,1,4.51,330,false
M0675,T0459,true,true,true,false,true,false,5,1,4,357,false
M0945,T0460,true,true,true,false,false,true,5,1,3.39,108,false
M0738,T0461,true,true,true,false,true,false,5,1,3.19,84,false
M0113,T0462,true,true,true,false,true,false,5,1,3.37,292,false
M0548,T0463,true,true,true,false,true,false,5,1,4.44,122,false
M0830,T0467,true,true,true,false,true,false,5,1,3.71,222,false
M0519,T0469,true,true,true,false,false,true,5,1,3.4,271,false
M0212,T0470,true,true,true,false,false,true,5,1,3.05,18,false
M0185,T0475,true,true,true,false,true,false,5,1,4.55,87,false
M0075,T0477,true,true,true,false,true,true,5,1,4.1,309,false
M0571,T0478,true,true,true,false,true,false,5,1,4.83,194,false
M0463,T0482,true,true,true,false,false,true,5,1,3.55,251,false
M0098,T0482,true,true,true,false,false,true,5,1,3.55,251,false
M0463,T0482,true,true,true,false,false,true,5,1,3.55,251,false
M0618,T0482,true,true,true,false,true,true,5,1,3.55,251,false
M0097,T0485,true,true,true,false,false,true,5,1,3.25,236,false
M0118,T0485,true,true,true,false,false,true,5,1,3.25,236,false
M0764,T0485,true,true,true,false,false,true,5,1,3.25,236,false
M0038,T0485,true,true,true,false,false,true,5,1,3.25,236,false
M0077,T0485,true,true,true,false,false,true,5,1,3.25,236,false
M0762,T0485,true,true,true,false,true,true,5,1,3.25,236,false
M0038,T0485,true,true,true,false,false,true,5,1,3.25,236,false
M0466,T0486,true,true,true,false,true,false,5,1,4.41,333,false
M0466,T0486,true,true,true,false,true,false,5,1,4.41,333,false
M0439,T0489,true,true,true,false,true,false,5,1,3.09,315,false
M0924,T0491,true,true,true,false,false,true,5,1,3.87,247,false
M0772,T0491,true,true,true,false,false,true,5,1,3.87,247,false
M0647,T0492,true,true,true,false,false,true,5,1,4.55,249,false
M0691,T0493,true,true,true,false,true,false,5,1,4.51,70,false
M0691,T0493,true,true,true,false,true,false,5,1,4.51,70,false
M0342,T0494,true,true,true,false,true,false,5,1,3.82,274,false
M0024,T0495,true,true,true,false,true,false,5,1,3.15,263,false
M0931,T0496,true,true,true,false,false,true,5,1,3.3,81,false
M0371,T0497,true,true,true,false,true,false,5,1,4.91,118,false
M0877,T0498,true,true,true,false,true,false,5,1,3.72,261,false
M0494,T0500,true,true,true,false,true,false,5,1,3.68,391,false
M0067,T0501,true,true,true,false,false,true,5,1,4.98,303,false
M0202,T0501,true,true,true,false,false,true,5,1,4.98,303,false
M0935,T0501,true,true,true,false,false,true,5,1,4.98,303,false
M0486,T0503,true,true,true,false,false,true,5,1,4.61,133,false
M0977,T0504,true,true,true,false,true,false,5,1,3.04,315,false
M0609,T0505,true,true,true,false,true,false,5,1,3.85,267,false
M0704,T0507,true,true,true,false,true,false,5,1,4.85,55,false
M0674,T0508,true,true,true,false,true,false,5,1,3.71,99,false
M0910,T0515,true,true,true,false,true,false,5,1,3.49,161,false
M0918,T0516,true,true,true,false,false,true,5,1,3.95,83,false
M0284,T0516,true,true,true,false,false,true,5,1,3.95,83,false
M0284,T0516,true,true,true,false,false,true,5,1,3.95,83,false
M0908,T0517,true,true,true,false,true,false,5,1,4.83,257,false
M0369,T0519,true,true,true,false,true,false,5,1,3.76,243,false
M0053,T0519,true,true,true,false,true,false,5,1,3.76,243,false
M0824,T0522,true,true,true,false,true,false,5,1,4.6,293,false
M0153,T0522,true,true,true,false,true,false,5,1,4.6,293,false
M0153,T0522,true,true,true,false,true,false,5,1,4.6,293,false
M0686,T0527,true,true,true,false,false,true,5,1,3.14,332,false
M0401,T0527,true,true,true,false,false,true,5,1,3.14,332,false
M0024,T0527,true,true,true,false,true,true,5,1,3.14,332,false
M0185,T0527,true,true,true,false,true,true,5,1,3.14,332,false
M0494,T0530,true,true,true,false,true,false,5,1,4.28,363,false
M0719,T0530,true,true,true,false,true,false,5,1,4.28,363,false
M0385,T0531,true,true,true,false,true,true,5,1,4.4,256,false
M0534,T0533,true,true,true,false,true,false,5,1,4.85,320,false
M0814,T0534,true,true,true,false,true,false,5,1,3.7,27,false
M0906,T0536,true,true,true,false,true,false,5,1,4.62,51,false
M0901,T0536,true,true,true,false,true,false,5,1,4.62,51,false
M0049,T0538,true,true,true,false,true,false,5,1,3.89,60,false
M0348,T0539,true,true,true,false,false,true,5,1,4.91,345,false
M0100,T0540,true,true,true,false,false,true,5,1,4.37,159,false
M0196,T0540,true,true,true,false,false,true,5,1,4.37,159,false
M0571,T0540,true,true,true,false,true,true,5,1,4.37,159,false
M0902,T0542,true,true,true,false,true,false,5,1,4.07,248,false
M0589,T0542,true,true,true,false,true,false,5,1,4.07,248,false
M0218,T0543,true,true,true,false,true,true,5,1,3.69,251,false
M0024,T0545,true,true,true,false,true,true,5,1,4.39,45,false
M0972,T0545,true,true,true,false,false,true,5,1,4.39,45,false
M0217,T0545,true,true,true,false,false,true,5,1,4.39,45,false
M0686,T0545,true,true,true,false,false,true,5,1,4.39,45,false
M0716,T0546,true,true,true,false,true,true,5,1,4.79,253,false
M0316,T0546,true,true,true,false,false,true,5,1,4.79,253,false
M0793,T0546,true,true,true,false,true,true,5,1,4.79,253,false
M0999,T0546,true,true,true,false,false,true,5,1,4.79,253,false
M0761,T0546,true,true,true,false,false,true,5,1,4.79,253,false
M0915,T0549,true,true,true,false,true,false,5,1,3.7,236,false
M0915,T0549,true,true,true,false,true,false,5,1,3.7,236,false
M0816,T0556,true,true,true,false,true,true,5,1,3.09,35,false
M0235,T0557,true,true,true,false,true,false,5,1,4.19,95,false
M0748,T0561,true,true,true,false,true,false,5,1,3.23,234,false
M0485,T0562,true,true,true,false,true,false,5,1,3.56,393,false
M0130,T0564,true,true,true,false,true,false,5,1,3.37,215,false
M0130,T0564,true,true,true,false,true,false,5,1,3.37,215,false
M0418,T0566,true,true,true,false,false,true,5,1,3.47,186,false
M0378,T0568,true,true,true,false,true,false,5,1,4.06,113,false
M0473,T0570,true,true,true,false,true,true,5,1,4.85,135,false
M0541,T0570,true,true,true,false,false,true,5,1,4.85,135,false
M0944,T0570,true,true,true,false,false,true,5,1,4.85,135,false
M0037,T0570,true,true,true,false,false,true,5,1,4.85,135,false
M0360,T0571,true,true,true,false,true,false,5,1,3.77,126,false
M0866,T0571,true,true,true,false,true,false,5,1,3.77,126,false
M0559,T0572,true,true,true,false,false,true,5,1,3.34,315,false
M0795,T0574,true,true,true,false,true,false,5,1,4.52,56,false
M0795,T0574,true,true,true,false,true,false,5,1,4.52,56,false
M0054,T0574,true,true,true,false,true,false,5,1,4.52,56,false
M0862,T0575,true,true,true,false,true,true,5,1,3.14,398,false
M0862,T0575,true,true,true,false,true,true,5,1,3.14,398,false
M0900,T0575,true,true,true,false,false,true,5,1,3.14,398,false
M0060,T0577,true,true,true,false,false,true,5,1,4.02,106,false
M0662,T0578,true,true,true,false,false,true,5,1,4.54,255,false
M0008,T0578,true,true,true,false,false,true,5,1,4.54,255,false
M0008,T0578,true,true,true,false,false,true,5,1,4.54,255,false
M0110,T0578,true,true,true,false,false,true,5,1,4.54,255,false
M0206,T0578,true,true,true,false,false,true,5,1,4.54,255,false
M0491,T0580,true,true,true,false,false,true,5,1,4.65,353,false
M0540,T0581,true,true,true,false,false,true,5,1,4.08,204,false
M0633,T0581,true,true,true,false,true,true,5,1,4.08,204,false
M0109,T0583,true,true,true,false,true,false,5,1,4.42,362,false
M0523,T0584,true,true,true,false,false,true,5,1,3.39,197,true
M0987,T0585,true,true,true,false,false,true,5,1,3.38,376,false
M0286,T0585,true,true,true,false,false,true,5,1,3.38,376,false
M0477,T0586,true,true,true,false,true,true,5,1,4.92,83,false
M0627,T0593,true,true,true,false,true,true,5,1,3.77,306,false
M0945,T0594,true,true,true,false,false,true,5,1,3.47,152,false
M0644,T0594,true,true,true,false,false,true,5,1,3.47,152,false
M0609,T0594,true,true,true,false,true,true,5,1,3.47,152,false
M0421,T0596,true,true,true,false,true,false,5,1,4.59,112,false
M0510,T0597,true,true,true,false,true,false,5,1,4.56,105,false
M0382,T0598,true,true,true,false,false,true,5,1,4.42,177,false
M0597,T0598,true,true,true,false,false,true,5,1,4.42,177,false
M0501,T0598,true,true,true,false,false,true,5,1,4.42,177,false
M0654,T0600,true,true,true,false,false,true,5,1,3.93,155,false
M0537,T0600,true,true,true,false,false,true,5,1,3.93,155,false
M0892,T0600,true,true,true,false,true,true,5,1,3.93,155,false
M0310,T0600,true,true,true,false,false,true,5,1,3.93,155,false
M0005,T0600,true,true,true,false,true,true,5,1,3.93,155,false
M0073,T0604,true,true,true,false,true,false,5,1,3.69,362,false
M0242,T0604,true,true,true,false,true,false,5,1,3.69,362,false
M0353,T0610,true,true,true,false,true,true,5,1,3.58,33,false
M0894,T0612,true,true,true,false,false,true,5,1,4.76,126,false
M0915,T0613,true,true,true,false,true,false,5,1,3.51,319,false
M0858,T0615,true,true,true,false,true,false,5,1,4.44,53,false
M0738,T0615,true,true,true,false,true,false,5,1,4.44,53,false
M0607,T0616,true,true,true,false,false,true,5,1,3.1,112,false
M0200,T0616,true,true,true,false,false,true,5,1,3.1,112,false
M0053,T0616,true,true,true,false,true,true,5,1,3.1,112,false
M0411,T0616,true,true,true,false,false,true,5,1,3.1,112,false
M0223,T0616,true,true,true,false,false,true,5,1,3.1,112,false
M0894,T0617,true,true,true,false,false,true,5,1,4.94,159,false
M0580,T0618,true,true,true,false,true,false,5,1,4.94,330,false
M0130,T0619,true,true,true,false,true,false,5,1,4.02,202,false
M0371,T0621,true,true,true,false,true,false,5,1,4.91,31,false
M0863,T0623,true,true,true,false,false,true,5,1,3.32,71,false
M0254,T0623,true,true,true,false,false,true,5,1,3.32,71,false
M0695,T0626,true,true,true,false,true,false,5,1,3.16,305,false
M0867,T0626,true,true,true,false,true,false,5,1,3.16,305,false
M0181,T0627,true,true,true,false,true,false,5,1,3.04,312,false
M0181,T0627,true,true,true,false,true,false,5,1,3.04,312,false
M0181,T0627,true,true,true,false,true,false,5,1,3.04,312,false
M0131,T0630,true,true,true,false,false,true,5,1,3.39,88,false
M0619,T0630,true,true,true,false,false,true,5,1,3.39,88,false
M0413,T0630,true,true,true,false,true,true,5,1,3.39,88,false
M0619,T0630,true,true,true,false,false,true,5,1,3.39,88,false
M0919,T0630,true,true,true,false,false,true,5,1,3.39,88,false
M0755,T0632,true,true,true,false,true,true,5,1,4.06,363,false
M0760,T0632,true,true,true,false,true,true,5,1,4.06,363,false
M0208,T0633,true,true,true,false,false,true,5,1,3.05,201,false
M0931,T0633,true,true,true,false,false,true,5,1,3.05,201,false
M0093,T0633,true,true,true,false,false,true,5,1,3.05,201,false
M0634,T0633,true,true,true,false,true,true,5,1,3.05,201,false
M0172,T0636,true,true,true,false,false,true,5,1,4.62,140,false
M0668,T0636,true,true,true,false,false,true,5,1,4.62,140,false
M0668,T0636,true,true,true,false,false,true,5,1,4.62,140,false
M0328,T0637,true,true,true,false,false,true,5,1,4.46,166,false
M0375,T0637,true,true,true,false,true,true,5,1,4.46,166,false
M0780,T0638,true,true,true,false,true,false,5,1,4.68,95,false
M0991,T0638,true,true,true,false,true,false,5,1,4.68,95,false
M0991,T0638,true,true,true,false,true,false,5,1,4.68,95,false
M0576,T0639,true,true,true,false,true,false,5,1,4.06,246,false
M0168,T0640,true,true,true,false,false,true,5,1,4.04,313,false
M0170,T0640,true,true,true,false,false,true,5,1,4.04,313,false
M0768,T0640,true,true,true,false,false,true,5,1,4.04,313,false
M0953,T0640,true,true,true,false,false,true,5,1,4.04,313,false
M0509,T0641,true,true,true,false,true,false,5,1,4.3,286,false
M0362,T0642,true,true,true,false,true,false,5,1,3.9,317,false
M0014,T0642,true,true,true,false,true,false,5,1,3.9,317,false
M0666,T0645,true,true,true,false,true,true,5,1,4.56,385,false
M0330,T0646,true,true,true,false,true,false,5,1,4.55,208,false
M0226,T0647,true,true,true,false,true,true,5,1,4.7,96,false
M0639,T0647,true,true,true,false,false,true,5,1,4.7,96,false
M0879,T0649,true,true,true,false,true,false,5,1,3.59,199,false
M0181,T0650,true,true,true,false,true,true,5,1,3.15,283,false
M0866,T0651,true,true,true,false,true,true,5,1,3,139,false
M0462,T0651,true,true,true,false,false,true,5,1,3,139,false
M0811,T0651,true,true,true,false,false,true,5,1,3,139,false
M0360,T0653,true,true,true,false,true,true,5,1,3.83,88,false
M0036,T0655,true,true,true,false,false,true,5,1,4.31,184,false
M0703,T0655,true,true,true,false,false,true,5,1,4.31,184,false
M0390,T0655,true,true,true,false,false,true,5,1,4.31,184,false
M0121,T0659,true,true,true,false,false,true,5,1,4.04,146,false
M0125,T0666,true,true,true,false,true,false,5,1,4.07,162,false
M0627,T0666,true,true,true,false,true,false,5,1,4.07,162,false
M0634,T0670,true,true,true,false,true,false,5,1,3.85,372,false
M0466,T0670,true,true,true,false,true,false,5,1,3.85,372,false
M0518,T0672,true,true,true,false,true,true,5,1,3.68,383,false
M0474,T0672,true,true,true,false,false,true,5,1,3.68,383,false
